stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
StopPoint:GCAR4,"Grand Carcouët",,47.23130458,-1.59214103,,,0,StopArea:GCAR
StopPoint:GCEN1,"Grande Censive",,47.25250348,-1.54836636,,,0,StopArea:GCEN
StopPoint:GCEN2,"Grande Censive",,47.25210017,-1.54991116,,,0,StopArea:GCEN
StopPoint:GCEN3,"Grande Censive",,47.25133462,-1.54964387,,,0,StopArea:GCEN
StopPoint:GCH98,"Gachet 1",,47.29329282,-1.52397001,,,0,StopArea:GCHE
StopPoint:GCHE1,"Gachet 1",,47.29333730,-1.52398646,,,0,StopArea:GCHE
StopPoint:GCHE2,"Gachet 2",,47.29263386,-1.52401505,,,0,StopArea:GCHE
StopPoint:GCOU1,"Gauchoux",,47.14601404,-1.60042131,,,0,StopArea:GCOU
StopPoint:GCOU2,"Gauchoux",,47.14614750,-1.59994264,,,0,StopArea:GCOU
StopPoint:GCSO1,"Glacisol",,47.25165486,-1.50460119,,,0,StopArea:GCSO
StopPoint:GCSO2,"Glacisol",,47.25156262,-1.50439615,,,0,StopArea:GCSO
StopPoint:GDCH2,"Gare de Chantenay",,47.19774418,-1.59401178,,,0,StopArea:GDCH
StopPoint:GDCH3,"Gare de Chantenay",,47.19791984,-1.59361503,,,0,StopArea:GDCH
StopPoint:GDCH4,"Gare de Chantenay",,47.19780439,-1.59356690,,,0,StopArea:GDCH
StopPoint:GDCH5,"Gare de Chantenay",,47.19780119,-1.59498064,,,0,StopArea:GDCH
StopPoint:GDEN1,"Goldens",,47.16176432,-1.50047803,,,0,StopArea:GDEN
StopPoint:GDEN2,"Goldens",,47.16199908,-1.49964972,,,0,StopArea:GDEN
StopPoint:GDNN1,"Gendronnerie",,47.12730059,-1.63908791,,,0,StopArea:GDNN
StopPoint:GDNN2,"Gendronnerie",,47.12704857,-1.64012502,,,0,StopArea:GDNN
StopPoint:GDOU1,"Grande Ouche",,47.18129721,-1.57982217,,,0,StopArea:GDOU
StopPoint:GDOU2,"Grande Ouche",,47.18133638,-1.57983561,,,0,StopArea:GDOU
StopPoint:GDPI1,"Grande Pièce",,47.19896458,-1.51090191,,,0,StopArea:GDPI
StopPoint:GDPI2,"Grande Pièce",,47.19907160,-1.51039424,,,0,StopArea:GDPI
StopPoint:GDRE1,"Guindré",,47.23936541,-1.53758607,,,0,StopArea:GDRE
StopPoint:GDRE2,"Guindré",,47.23930985,-1.53789943,,,0,StopArea:GDRE
StopPoint:GELL1,"Grande Noëlle",,47.16242472,-1.50228164,,,0,StopArea:GELL
StopPoint:GELL2,"Grande Noëlle",,47.16235547,-1.50219745,,,0,StopArea:GELL
StopPoint:GERA1,"Géraudière",,47.26172380,-1.56710894,,,0,StopArea:GERA
StopPoint:GERA2,"Géraudière",,47.26173820,-1.56721584,,,0,StopArea:GERA
StopPoint:GERA3,"Géraudière",,47.26282481,-1.56704382,,,0,StopArea:GERA
StopPoint:GERA4,"Géraudière",,47.26291029,-1.56771159,,,0,StopArea:GERA
StopPoint:GERA5,"Géraudière",,47.26212393,-1.56646342,,,0,StopArea:GERA
StopPoint:GESV1,"Gesvrine",,47.27010714,-1.55196161,,,0,StopArea:GESV
StopPoint:GESV2,"Gesvrine",,47.26978379,-1.55220273,,,0,StopArea:GESV
StopPoint:GEVR1,"Gesvres",,47.26390686,-1.54859980,,,0,StopArea:GEVR
StopPoint:GEVR2,"Gesvres",,47.26364231,-1.54869964,,,0,StopArea:GEVR
StopPoint:GGNO1,"Grignon",,47.21636842,-1.46629876,,,0,StopArea:GGNO
StopPoint:GGNO2,"Grignon",,47.21645174,-1.46650295,,,0,StopArea:GGNO
StopPoint:GGUI1,"Gauguin",,47.16666215,-1.55473787,,,0,StopArea:GGUI
StopPoint:GGUI2,"Gauguin",,47.16696386,-1.55567106,,,0,StopArea:GGUI
StopPoint:GIAR1,"Gilarderie",,47.18589731,-1.68385659,,,0,StopArea:GIAR
StopPoint:GIAR2,"Gilarderie",,47.18589032,-1.68250839,,,0,StopArea:GIAR
StopPoint:GIBR1,"Gibraye",,47.20513964,-1.51504633,,,0,StopArea:GIBR
StopPoint:GIBR2,"Gibraye",,47.20508437,-1.51643002,,,0,StopArea:GIBR
StopPoint:GIND1,"Gare d'Indre",,47.20486971,-1.66229749,,,0,StopArea:GIND
StopPoint:GIND2,"Gare d'Indre",,47.20495943,-1.66178873,,,0,StopArea:GIND
StopPoint:GIQU1,"Gicquelière",,47.25812253,-1.45913591,,,0,StopArea:GIQU
StopPoint:GIQU2,"Gicquelière",,47.25813282,-1.45909695,,,0,StopArea:GIQU
StopPoint:GLAU1,"Grillaud",,47.21974012,-1.58181294,,,0,StopArea:GLAU
StopPoint:GLAU2,"Grillaud",,47.22024774,-1.58171792,,,0,StopArea:GLAU
StopPoint:GLDE1,"Grande Lande",,47.19250404,-1.49775335,,,0,StopArea:GLDE
StopPoint:GLDE2,"Grande Lande",,47.19226715,-1.49756462,,,0,StopArea:GLDE
StopPoint:GLIE1,"Gilière",,47.29939450,-1.55254465,,,0,StopArea:GLIE
StopPoint:GLIE2,"Gilière",,47.29923214,-1.55335367,,,0,StopArea:GLIE
StopPoint:GLNE1,"Galarne",,47.20817021,-1.52997465,,,0,StopArea:GLNE
StopPoint:GLNE2,"Galarne",,47.20821710,-1.52857706,,,0,StopArea:GLNE
StopPoint:GLOU1,"Grange au Loup",,47.26288008,-1.51611098,,,0,StopArea:GLOU
StopPoint:GLOU2,"Grange au Loup",,47.26326449,-1.51592701,,,0,StopArea:GLOU
StopPoint:GMA99,"Gare Maritime",,47.20681697,-1.57328014,,,0,StopArea:GMAR
StopPoint:GMAR1,"Gare Maritime",,47.20704484,-1.57309458,,,0,StopArea:GMAR
StopPoint:GMAR2,"Gare Maritime",,47.20707314,-1.57310986,,,0,StopArea:GMAR
StopPoint:GMAR3,"Gare Maritime",,47.20688877,-1.57275672,,,0,StopArea:GMAR
StopPoint:GMAR9,"Gare Maritime",,47.20527257,-1.57340519,,,0,StopArea:GMAR
StopPoint:GMOL1,"Guy Mollet",,47.24905349,-1.55372394,,,0,StopArea:GMOL
StopPoint:GMOL2,"Guy Mollet",,47.24918789,-1.55401148,,,0,StopArea:GMOL
StopPoint:GNRA1,"Gréneraie",,47.19967487,-1.53352613,,,0,StopArea:GNRA
StopPoint:GNRA2,"Gréneraie",,47.19965127,-1.53358521,,,0,StopArea:GNRA
StopPoint:GNRA3,"Gréneraie",,47.19947445,-1.53413008,,,0,StopArea:GNRA
StopPoint:GNRA4,"Gréneraie",,47.19923528,-1.53374277,,,0,StopArea:GNRA
StopPoint:GNRA5,"Gréneraie",,47.19943167,-1.53299053,,,0,StopArea:GNRA
StopPoint:GNRA6,"Gréneraie",,47.19931797,-1.53288980,,,0,StopArea:GNRA
StopPoint:GNRA7,"Gréneraie",,47.19910803,-1.53350892,,,0,StopArea:GNRA
StopPoint:GOBI2,"Gobinière",,47.25016360,-1.58688657,,,0,StopArea:GOBI
StopPoint:GOBI3,"Gobinière",,47.24939724,-1.58717424,,,0,StopArea:GOBI
StopPoint:GOCH1,"Grande Ouche",,47.21119950,-1.46655258,,,0,StopArea:GOCH
StopPoint:GOCH2,"Grande Ouche",,47.21121095,-1.46675165,,,0,StopArea:GOCH
StopPoint:GOLF1,"Golf",,47.23649788,-1.60491372,,,0,StopArea:GOLF
StopPoint:GOLF2,"Golf",,47.23620146,-1.60436291,,,0,StopArea:GOLF
StopPoint:GONI1,"Gournière",,47.26842714,-1.54943119,,,0,StopArea:GONI
StopPoint:GONI2,"Gournière",,47.26827396,-1.54943329,,,0,StopArea:GONI
StopPoint:GPOR1,"Grand Portail",,47.20224431,-1.52297850,,,0,StopArea:GPOR
StopPoint:GPOR2,"Grand Portail",,47.20223989,-1.52311034,,,0,StopArea:GPOR
StopPoint:GPRO1,"Gare de Pont-Rousseau",,47.19296615,-1.54906191,,,0,StopArea:GPRO
StopPoint:GPRO2,"Gare de Pont-Rousseau",,47.19299444,-1.54905075,,,0,StopArea:GPRO
StopPoint:GRAM1,"Grammoire",,47.18352833,-1.47267143,,,0,StopArea:GRAM
StopPoint:GRAM2,"Grammoire",,47.18365134,-1.47303686,,,0,StopArea:GRAM
StopPoint:GRET1,"Gare de l'Etat",,47.20394790,-1.56013204,,,0,StopArea:GRET
StopPoint:GRET2,"Gare de l'Etat",,47.20469897,-1.56002814,,,0,StopArea:GRET
StopPoint:GRIM1,"Grimm",,47.21663836,-1.64550220,,,0,StopArea:GRIM
StopPoint:GRIM2,"Grimm",,47.21609332,-1.64667785,,,0,StopArea:GRIM
StopPoint:GRIM3,"Grimm",,47.21612353,-1.64554320,,,0,StopArea:GRIM
StopPoint:GRIM4,"Grimm",,47.21699980,-1.64677178,,,0,StopArea:GRIM
StopPoint:GRLI1,"Graslin",,47.21276062,-1.56347039,,,0,StopArea:GRLI
StopPoint:GRLI2,"Graslin",,47.21265816,-1.56330430,,,0,StopArea:GRLI
StopPoint:GRMA1,"Grimau",,47.22772263,-1.65445932,,,0,StopArea:GRMA
StopPoint:GRMA2,"Grimau",,47.22772842,-1.65455231,,,0,StopArea:GRMA
StopPoint:GRPO1,"Gripots",,47.19233293,-1.49179545,,,0,StopArea:GRPO
StopPoint:GRPO2,"Gripots",,47.19246859,-1.49177873,,,0,StopArea:GRPO
StopPoint:GRTE1,"Garotterie",,47.22502369,-1.60673898,,,0,StopArea:GRTE
StopPoint:GRTE2,"Garotterie",,47.22435163,-1.60690098,,,0,StopArea:GRTE
StopPoint:GSAN1,"George Sand",,47.16578505,-1.54496739,,,0,StopArea:GSAN
StopPoint:GSAN2,"George Sand",,47.16582761,-1.54584210,,,0,StopArea:GSAN
StopPoint:GSIN1,"Grassinière",,47.16581964,-1.50796592,,,0,StopArea:GSIN
StopPoint:GSIN2,"Grassinière",,47.16583736,-1.50824452,,,0,StopArea:GSIN
StopPoint:GSNO1,"Gare SNCF Nord",,47.21783763,-1.54236307,,,0,StopArea:GSNO
StopPoint:GSNO2,"Gare SNCF Nord",,47.21786607,-1.54237439,,,0,StopArea:GSNO
StopPoint:GSNO3,"Gare SNCF Nord",,47.21769727,-1.54262653,,,0,StopArea:GSNO
StopPoint:GSNO4,"Gare SNCF Nord",,47.21820108,-1.54210785,,,0,StopArea:GSNO
StopPoint:GSS98,"Gare SNCF Sud",,47.21553053,-1.54224471,,,0,StopArea:GSSU
StopPoint:GSSU1,"Gare SNCF Sud",,47.21592129,-1.54321157,,,0,StopArea:GSSU
StopPoint:GSSU2,"Gare SNCF Sud",,47.21577210,-1.54309500,,,0,StopArea:GSSU
StopPoint:GSSU3,"Gare SNCF Sud",,47.21535227,-1.54245650,,,0,StopArea:GSSU
StopPoint:GSSU4,"Gare SNCF Sud",,47.21553053,-1.54224471,,,0,StopArea:GSSU
StopPoint:GTLA1,"Garettes-Landreau",,47.27316362,-1.63069727,,,0,StopArea:GTLA
StopPoint:GTLA2,"Garettes-Landreau",,47.27308014,-1.63050580,,,0,StopArea:GTLA
StopPoint:GTVE1,"Gaston Veil",,47.20996852,-1.55574615,,,0,StopArea:GTVE
StopPoint:GTVE2,"Gaston Veil",,47.21013425,-1.55563925,,,0,StopArea:GTVE
StopPoint:GULO1,"Guilloterie",,47.17228043,-1.55719343,,,0,StopArea:GULO
StopPoint:GULO2,"Guilloterie",,47.17254418,-1.55738432,,,0,StopArea:GULO
StopPoint:GURO2,"Gustave Roch",,47.20405246,-1.55197220,,,0,StopArea:GURO
StopPoint:GURO3,"Gustave Roch",,47.20359246,-1.55199164,,,0,StopArea:GURO
StopPoint:GVNO1,"Gare de Vertou Nord",,47.18700512,-1.47837501,,,0,StopArea:GVNO
StopPoint:GVNO2,"Gare de Vertou Nord",,47.18705423,-1.47852383,,,0,StopArea:GVNO
StopPoint:GVSU1,"Gare de Vertou Sud",,47.18565626,-1.47668038,,,0,StopArea:GVSU
StopPoint:GVSU2,"Gare de Vertou Sud",,47.18589205,-1.47663112,,,0,StopArea:GVSU
StopPoint:HAL99,"Haluchère-Batignolles",,47.24911327,-1.52326668,,,0,StopArea:HALU
StopPoint:HALA1,"Haluchère-Batignolles",,47.24897421,-1.52203977,,,0,StopArea:HALU
StopPoint:HALA2,"Haluchère-Batignolles",,47.24912710,-1.52231534,,,0,StopArea:HALU
StopPoint:HALA4,"Haluchère-Batignolles",,47.24941227,-1.52294436,,,0,StopArea:HALU
StopPoint:HALD1,"Haluchère-Batignolles",,47.24870970,-1.52203127,,,0,StopArea:HALU
StopPoint:HALE2,"Haluchère-Batignolles",,47.24868054,-1.52201461,,,0,StopArea:HALU
StopPoint:HALF1,"Haluchère-Batignolles",,47.24920607,-1.52372309,,,0,StopArea:HALU
StopPoint:HALF2,"Haluchère-Batignolles",,47.24915599,-1.52333589,,,0,StopArea:HALU
StopPoint:HALF3,"Haluchère-Batignolles",,47.24886243,-1.52295758,,,0,StopArea:HALU
StopPoint:HALG1,"Haluchère-Batignolles",,47.24830139,-1.52222930,,,0,StopArea:HALU
StopPoint:HARO1,"Harouys",,47.21706454,-1.56749875,,,0,StopArea:HARO
StopPoint:HARO2,"Harouys",,47.21669250,-1.56704858,,,0,StopArea:HARO
StopPoint:HAUB1,"Haubans",,47.21459006,-1.53002883,,,0,StopArea:HAUB
StopPoint:HAUB2,"Haubans",,47.21444041,-1.52992549,,,0,StopArea:HAUB
StopPoint:HAVE1,"Halvêque",,47.25732813,-1.52038195,,,0,StopArea:HAVE
StopPoint:HAVE2,"Halvêque",,47.25733934,-1.52042377,,,0,StopArea:HAVE
StopPoint:HAVE3,"Halvêque",,47.25942191,-1.51879865,,,0,StopArea:HAVE
StopPoint:HAVE4,"Halvêque",,47.25888596,-1.51947438,,,0,StopArea:HAVE
StopPoint:HBAN1,"Hangar à Bananes",,47.20035535,-1.57312522,,,0,StopArea:HBAN
StopPoint:HBDE1,"Halbarderie",,47.26830569,-1.43808095,,,0,StopArea:HBDE
StopPoint:HBDE2,"Halbarderie",,47.26860496,-1.43746700,,,0,StopArea:HBDE
StopPoint:HBLI1,"Hôpital Bellier",,47.22116266,-1.52447825,,,0,StopArea:HBLI
StopPoint:HBLI2,"Hôpital Bellier",,47.22118963,-1.52450664,,,0,StopArea:HBLI
StopPoint:HBRA1,"Herbray",,47.15024929,-1.47105746,,,0,StopArea:HBRA
StopPoint:HBRA2,"Herbray",,47.15047610,-1.47100757,,,0,StopArea:HBRA
StopPoint:HCOU1,"Hauts de Couëron",,47.24055214,-1.66968757,,,0,StopArea:HCOU
StopPoint:HDIE1,"Haudrière",,47.15461488,-1.46759172,,,0,StopArea:HDIE
StopPoint:HDIE2,"Haudrière",,47.15447880,-1.46762166,,,0,StopArea:HDIE
StopPoint:HERM1,"Hermeland",,47.23050838,-1.61727213,,,0,StopArea:HERM
StopPoint:HERM2,"Hermeland",,47.23063778,-1.61717592,,,0,StopArea:HERM
StopPoint:HERM3,"Hermeland",,47.22989351,-1.61681677,,,0,StopArea:HERM
StopPoint:HERM4,"Hermeland",,47.22998380,-1.61681022,,,0,StopArea:HERM
StopPoint:HFLE1,"Hameau Fleuri",,47.25106565,-1.59002162,,,0,StopArea:HFLE
StopPoint:HFLE2,"Hameau Fleuri",,47.25090798,-1.58936188,,,0,StopArea:HFLE
StopPoint:HFNA1,"Haute Forêt",,47.23347742,-1.55543392,,,0,StopArea:HFNA
StopPoint:HFNA2,"Haute Forêt",,47.23319080,-1.55538661,,,0,StopArea:HFNA
StopPoint:HFV99,"Haute Forêt",,47.16829760,-1.46561870,,,0,StopArea:HFVE
StopPoint:HFVE1,"Haute Forêt",,47.16828007,-1.46560425,,,0,StopArea:HFVE
StopPoint:HFVE2,"Haute Forêt",,47.16801791,-1.46536113,,,0,StopArea:HFVE
StopPoint:HILE1,"Haute Ile",,47.19391188,-1.55541090,,,0,StopArea:HILE
StopPoint:HILE2,"Haute Ile",,47.19475488,-1.55631788,,,0,StopArea:HILE
StopPoint:HIND1,"Haute Indre",,47.19543693,-1.64988449,,,0,StopArea:HIND
StopPoint:HIND2,"Haute Indre",,47.19444777,-1.64983724,,,0,StopArea:HIND
StopPoint:HIPP1,"Hippodrome",,47.24706238,-1.56733473,,,0,StopArea:HIPP
StopPoint:HIPP2,"Hippodrome",,47.24761633,-1.56773230,,,0,StopArea:HIPP
StopPoint:HLAN1,"Haute Lande",,47.15478081,-1.52347987,,,0,StopArea:HLAN
StopPoint:HLAN2,"Haute Lande",,47.15392651,-1.52370878,,,0,StopArea:HLAN
StopPoint:HMLL1,"Houmaille",,47.18899473,-1.58698764,,,0,StopArea:HMLL
StopPoint:HMLL2,"Houmaille",,47.18907648,-1.58696721,,,0,StopArea:HMLL
StopPoint:HMVE1,"8 Mai",,47.17270262,-1.47240317,,,0,StopArea:HMVE
StopPoint:HMVE2,"8 Mai",,47.17280957,-1.47243719,,,0,StopArea:HMVE
StopPoint:HOD58,"Hôtel Dieu",,47.21237417,-1.55305286,,,0,StopArea:HODI
StopPoint:HOD59,"Hôtel Dieu",,47.21263303,-1.55338891,,,0,StopArea:HODI
StopPoint:HODI1,"Hôtel Dieu",,47.21187745,-1.55327978,,,0,StopArea:HODI
StopPoint:HODI2,"Hôtel Dieu",,47.21185747,-1.55331137,,,0,StopArea:HODI
StopPoint:HODI3,"Hôtel Dieu",,47.21260725,-1.55281866,,,0,StopArea:HODI
StopPoint:HODI4,"Hôtel Dieu",,47.21239259,-1.55304098,,,0,StopArea:HODI
StopPoint:HOGR1,"Hongrie",,47.21592417,-1.52408434,,,0,StopArea:HOGR
StopPoint:HOGR2,"Hongrie",,47.21609679,-1.52350195,,,0,StopArea:HOGR
StopPoint:HOSE1,"Housseau",,47.28099634,-1.49839912,,,0,StopArea:HOSE
StopPoint:HOSE2,"Housseau",,47.28085806,-1.49849507,,,0,StopArea:HOSE
StopPoint:HPLA1,"Hôpital Laënnec",,47.23688319,-1.64089985,,,0,StopArea:HPLA
StopPoint:HREG1,"Hôtel de Région",,47.21029838,-1.52613682,,,0,StopArea:HREG
StopPoint:HRLL1,"Hérelle",,47.20139057,-1.58665422,,,0,StopArea:HRLL
StopPoint:HRLL2,"Hérelle",,47.20159587,-1.58670892,,,0,StopArea:HRLL
StopPoint:HVCQ1,"Mairie de Carquefou",,47.29891501,-1.49036538,,,0,StopArea:HVCQ
StopPoint:HVCQ2,"Mairie de Carquefou",,47.29883790,-1.49160430,,,0,StopArea:HVCQ
StopPoint:HVCQ3,"Mairie de Carquefou",,47.29889441,-1.49044333,,,0,StopArea:HVCQ
StopPoint:HVNA1,"Hôtel de Ville",,47.21781241,-1.55443970,,,0,StopArea:HVNA
StopPoint:HVNA2,"Hôtel de Ville",,47.21777016,-1.55435731,,,0,StopArea:HVNA
StopPoint:HVTI1,"Helvêtie",,47.25077565,-1.49800387,,,0,StopArea:HVTI
StopPoint:HVTI2,"Helvêtie",,47.25068492,-1.49802382,,,0,StopArea:HVTI
StopPoint:ICAM1,"ICAM",,47.27358525,-1.50189003,,,0,StopArea:ICAM
StopPoint:ICAM2,"ICAM",,47.27375596,-1.50190230,,,0,StopArea:ICAM
StopPoint:IDFR1,"Ile de France",,47.16939213,-1.46792834,,,0,StopArea:IDFR
StopPoint:IDNA1,"Ile de Nantes",,47.20577236,-1.53861658,,,0,StopArea:IDNA
StopPoint:IDNA2,"Ile de Nantes",,47.20603525,-1.53883386,,,0,StopArea:IDNA
StopPoint:IMPR1,"Imprimeurs",,47.23864673,-1.67008706,,,0,StopArea:IMPR
StopPoint:IMPR2,"Imprimeurs",,47.23861336,-1.67026972,,,0,StopArea:IMPR
StopPoint:INLA1,"Internat Laënnec",,47.23497642,-1.64055967,,,0,StopArea:INLA
StopPoint:INLA2,"Internat Laënnec",,47.23504134,-1.64102735,,,0,StopArea:INLA
StopPoint:INRE1,"Indre",,47.20111496,-1.66666899,,,0,StopArea:INRE
StopPoint:INRE2,"Indre",,47.20112196,-1.66828188,,,0,StopArea:INRE
StopPoint:IRLA1,"Irlandais",,47.22320206,-1.60706743,,,0,StopArea:IRLA
StopPoint:IRLA2,"Irlandais",,47.22305654,-1.60684516,,,0,StopArea:IRLA
StopPoint:IROI1,"Iroise",,47.24832002,-1.53644930,,,0,StopArea:IROI
StopPoint:IROI2,"Iroise",,47.24819335,-1.53646657,,,0,StopArea:IROI
StopPoint:IUTH1,"IUT",,47.29787644,-1.50509178,,,0,StopArea:IUTH
StopPoint:IUTH2,"IUT",,47.29788944,-1.50443078,,,0,StopArea:IUTH
StopPoint:JALI1,"Jalière",,47.26429476,-1.59694748,,,0,StopArea:JALI
StopPoint:JALI2,"Jalière",,47.26409666,-1.59694613,,,0,StopArea:JALI
StopPoint:JAME1,"Jamet",,47.21001786,-1.60303310,,,0,StopArea:JAME
StopPoint:JAME2,"Jamet",,47.21007680,-1.60302158,,,0,StopArea:JAME
StopPoint:JAME4,"Jamet",,47.20995514,-1.60278660,,,0,StopArea:JAME
StopPoint:JANA1,"Jaunais",,47.17604408,-1.53371745,,,0,StopArea:JANA
StopPoint:JANA2,"Jaunais",,47.17592462,-1.53378807,,,0,StopArea:JANA
StopPoint:JAPY1,"Japy",,47.25946312,-1.51163135,,,0,StopArea:JAPY
StopPoint:JAPY2,"Japy",,47.25988054,-1.51045753,,,0,StopArea:JAPY
StopPoint:JARI1,"Jarriais",,47.21292919,-1.71828866,,,0,StopArea:JARI
StopPoint:JARI2,"Jarriais",,47.21292923,-1.71905539,,,0,StopArea:JARI
StopPoint:JBAR1,"Jean Bart",,47.19791546,-1.67268053,,,0,StopArea:JBAR
StopPoint:JBAR2,"Jean Bart",,47.19957128,-1.67634643,,,0,StopArea:JBAR
StopPoint:JBNA1,"Jeanne Bernard",,47.23525053,-1.59132009,,,0,StopArea:JBNA
StopPoint:JBNA2,"Jeanne Bernard",,47.23590370,-1.59065396,,,0,StopArea:JBNA
StopPoint:JCAR1,"Jacques Cartier",,47.22390232,-1.63624579,,,0,StopArea:JCAR
StopPoint:JCAR2,"Jacques Cartier",,47.22400957,-1.63653141,,,0,StopArea:JCAR
StopPoint:JCDM1,"Jacques Demy",,47.15813597,-1.68282901,,,0,StopArea:JCDM
StopPoint:JCDM2,"Jacques Demy",,47.15878928,-1.68320819,,,0,StopArea:JCDM
StopPoint:JCOU1,"Joncours",,47.21995956,-1.58674689,,,0,StopArea:JCOU
StopPoint:JCOU2,"Joncours",,47.22072412,-1.58624771,,,0,StopArea:JCOU
StopPoint:JEVV1,"Jean V",,47.21194984,-1.56586983,,,0,StopArea:JEVV
StopPoint:JEVV2,"Jean V",,47.21186195,-1.56447553,,,0,StopArea:JEVV
StopPoint:JFER1,"Jules Ferry",,47.25073589,-1.48753850,,,0,StopArea:JFER
StopPoint:JFER2,"Jules Ferry",,47.25085576,-1.48745449,,,0,StopArea:JFER
StopPoint:JFRA1,"Jean Fraix",,47.18606143,-1.54195897,,,0,StopArea:JFRA
StopPoint:JFRA2,"Jean Fraix",,47.18644656,-1.54229074,,,0,StopArea:JFRA
StopPoint:JGUE1,"Jaguère",,47.17561695,-1.56718431,,,0,StopArea:JGUE
StopPoint:JGUE2,"Jaguère",,47.17555797,-1.56653277,,,0,StopArea:JGUE
StopPoint:JHDI1,"Jahardières",,47.12541894,-1.64270954,,,0,StopArea:JHDI
StopPoint:JHDI2,"Jahardières",,47.12546080,-1.64254108,,,0,StopArea:JHDI
StopPoint:JJCE1,"Jean Jaurès",,47.30127892,-1.54980879,,,0,StopArea:JJCE
StopPoint:JJCE2,"Jean Jaurès",,47.30122635,-1.54976524,,,0,StopArea:JJCE
StopPoint:JJNA1,"Jean Jaurès",,47.21861092,-1.56034214,,,0,StopArea:JJNA
StopPoint:JJNA2,"Jean Jaurès",,47.21857980,-1.56038349,,,0,StopArea:JJNA
StopPoint:JLIE1,"Joliverie",,47.18998064,-1.51938574,,,0,StopArea:JLIE
StopPoint:JLVE1,"Joliverie",,47.18961470,-1.51726791,,,0,StopArea:JLVE
StopPoint:JLVE2,"Joliverie",,47.18959557,-1.51727446,,,0,StopArea:JLVE
StopPoint:JLVE3,"Joliverie",,47.18956576,-1.51751938,,,0,StopArea:JLVE
StopPoint:JLVE4,"Joliverie",,47.18965009,-1.51661381,,,0,StopArea:JLVE
StopPoint:JLVE5,"Joliverie",,47.18994647,-1.51933043,,,0,StopArea:JLVE
StopPoint:JLVE6,"Joliverie",,47.18987282,-1.51937797,,,0,StopArea:JLVE
StopPoint:JMAC1,"Jean Macé",,47.19945491,-1.58900997,,,0,StopArea:JMAC
StopPoint:JMAC2,"Jean Macé",,47.20050923,-1.58925911,,,0,StopArea:JMAC
StopPoint:JMLI1,"Jean Moulin",,47.20694118,-1.60021075,,,0,StopArea:JMLI
StopPoint:JMLI2,"Jean Moulin",,47.20696314,-1.60025334,,,0,StopArea:JMLI
StopPoint:JMLI3,"Jean Moulin",,47.20718422,-1.59952945,,,0,StopArea:JMLI
StopPoint:JMLI4,"Jean Moulin",,47.20728526,-1.59999948,,,0,StopArea:JMLI
StopPoint:JMNT1,"Jean Monnet",,47.16650378,-1.54982669,,,0,StopArea:JMNT
StopPoint:JMNT2,"Jean Monnet",,47.16661658,-1.54995374,,,0,StopArea:JMNT
StopPoint:JMO99,"Jean Monnet",,47.16623289,-1.46514196,,,0,StopArea:JMON
StopPoint:JMON1,"Jean Monnet",,47.16624912,-1.46519594,,,0,StopArea:JMON
StopPoint:JNAI1,"Jaunaie",,47.21918239,-1.72718450,,,0,StopArea:JNAI
StopPoint:JNAI2,"Jaunaie",,47.21961081,-1.72729637,,,0,StopArea:JNAI
StopPoint:JNLI1,"Jonelière",,47.25166005,-1.54077857,,,0,StopArea:JNLI
StopPoint:JOTE1,"Jouetterie",,47.13147945,-1.66249597,,,0,StopArea:JOTE
StopPoint:JOTE2,"Jouetterie",,47.13182463,-1.66293090,,,0,StopArea:JOTE
StopPoint:JPER1,"Jean Perrin",,47.18128927,-1.56086063,,,0,StopArea:JPER
StopPoint:JPER2,"Jean Perrin",,47.18125779,-1.56072624,,,0,StopArea:JPER
StopPoint:JROS1,"Jean Rostand",,47.24697163,-1.59508313,,,0,StopArea:JROS
StopPoint:JROS2,"Jean Rostand",,47.24693650,-1.59513610,,,0,StopArea:JROS
StopPoint:JTIC1,"Justice",,47.20950009,-1.63101275,,,0,StopArea:JTIC
StopPoint:JTIC2,"Justice",,47.20936539,-1.63204698,,,0,StopArea:JTIC
StopPoint:JUIV1,"Juiverie",,47.21074429,-1.62469419,,,0,StopArea:JUIV
StopPoint:JUIV2,"Juiverie",,47.21080310,-1.62481751,,,0,StopArea:JUIV
StopPoint:JUME1,"Jumelière",,47.29427550,-1.48768995,,,0,StopArea:JUME
StopPoint:JUME2,"Jumelière",,47.29458886,-1.48747410,,,0,StopArea:JUME
StopPoint:JVAL1,"Jules Vallès",,47.17323944,-1.57115843,,,0,StopArea:JVAL
StopPoint:JVAL2,"Jules Vallès",,47.17344019,-1.57081645,,,0,StopArea:JVAL
StopPoint:JVNA1,"Jules Verne",,47.24859072,-1.51707856,,,0,StopArea:JVNA
StopPoint:JVRA1,"Janvraie",,47.19997373,-1.61230698,,,0,StopArea:JVRA
StopPoint:JVRA2,"Janvraie",,47.19949280,-1.61135963,,,0,StopArea:JVRA
StopPoint:KERE1,"Keren",,47.24463818,-1.53344487,,,0,StopArea:KERE
StopPoint:KERE2,"Keren",,47.24449632,-1.53364622,,,0,StopArea:KERE
StopPoint:KOEN1,"Koenig",,47.19803058,-1.61565234,,,0,StopArea:KOEN
StopPoint:KOEN2,"Koenig",,47.19806432,-1.61545661,,,0,StopArea:KOEN
StopPoint:KOUF1,"Koufra",,47.25008221,-1.52983111,,,0,StopArea:KOUF
